tokenized,sentiment,sentiment_nb,sentiment_svm,sentiment_vader,sentiment_textblob
"['mine', 'come', 'like', 'new', 'condition', 'battery', 'cycle', 'ish', 'buck', 'couldn', '’', 't', 'happier']",positive,positive,positive,positive,positive
"['medium', 'could', 'load', 'first', 'get', 'phone', 'try', 'open', 'dead', 'charge', 'pretty', 'easy', 'set', 'everything', 'need', 'sim', 'go', 'get', 'one', 'later', 'everything', 'cool', 'dont', 'know', 'feel', 'bout', 'camera', 'quality', 'fix', 'fine', 'go', 'frm', 'iphone', 'iphone', 'suggest', 'got', 'might', 'miss', 'didn', '’', 't', 'really', 'see', 'anything', 'wrong', 'phone', 'physically', 'scratch', 'feel', 'big', 'weight', 'perfectly', 'fine', 'it', '’', 's', 'heavy', 'good', 'value', 'money']",positive,positive,positive,positive,positive
"['latería', 'denial', 'casi', 'al', 'iphone', 'perfect', 'muy', 'monitor', 'está', 'súperl', 'único', 'male', 'la', 'casa', 'e', 'la', 'originator', 'lo', 'demás', 'todo', 'function', 'al']",neutral,neutral,neutral,positive,neutral
"['steer', 'clear', '’', 's', 'really', 'dice', 'roll', 'renew', 'product', 'phone', 'receive', 'poor', 'quality', 'beyond', 'unusable', 'either', 'fake', 'replica', 'phone', 'screen', 'replace', 'cheap', 'sub', 'par', 'quality', 'level', 'almost', 'twice', 'big', 'bottom', 'compare', 'top', 'l', 'l', 'screen', 'grain', 'ugly', 'color', 'well', 'go', 'somewhere', 'else', 'trash', 'product', 'look', 'back', 'market', 'kappa', 'instead', 'don', '’', 't', 'believe', 'zoom', 'picture', 'post', 'see', 'sub', 'par', 'quality']",negative,negative,negative,negative,neutral
"['love', 'phone', 'color', 'pretty', 'it', '’', 's', 'great', 'value', 'feel', 'thinner', 'old', 'iphone', 'doesn', '’', 't', 'heat', 'it', '’', 's', 'brand', 'new', 'scratch', 'cent', 'crack', 'screen', 'look', 'good', 'can', '’', 't', 'wait', 'see', 'look', 'case', 'buy', 'delivery', 'quick', 'get', 'day', 'order', 'i', '’', 'm', 'glad', 'buy', 'old', 'iphone', 'break', 'recently']",positive,positive,positive,positive,positive
"['receive', 'iphone', 'lock']",negative,negative,negative,neutral,neutral
"['phone', 'work', 'great', 'nothing', 'wrong', 'send', 'lightning', 'cable', 'charge', 'cord', 'phone', 'need', 'usb', 'c']",positive,positive,positive,positive,positive
"['super', 'easy', 'set', 'didn', '’', 't', 'even', 'call', 'cellular', 'company', 'switch', 'service', 'automatically', 'seamlessly', 'set', 'phone', 'also', 'i', '’', 'm', 'happy', 'buy', 'amazon', 'versus', 'get', 'mobile', 'carrier', 'get', 'one', 'terabyte', 'storage', 'less', 'mobile', 'company', 'would', '’', 've', 'gb', 'happy', 'purchase', 'phone', 'issue', 'wasn', '’', 't', 'lot', 'cosmetic', 'damage', 'like', 'film', 'around', 'camera', 'seem', 'like', 'like', 'plastic', 'didn', '’', 't', 'get', 'rip', 'correctly', 'phone', 'come', 'perfect', 'problem']",positive,positive,positive,positive,positive
"['buy', 'something', 'excellent', 'condition', 'battery', 'life', 'also', 'excellent', 'iphone', 'pro', 'ma', 'battery', 'life']",neutral,positive,neutral,positive,positive
"['excellent', 'sorprendió', 'que', 'al', 'configure', 'el', 'cellular', 'entryé', 'la', 'opcón', 'de', 'la', 'conductón', 'de', 'la', 'latería', 'está', 'al', 'sinceíble', 'prácticamente', 'está', 'nuevo', 'el', 'cellular', 'eso', 'está', 'denial']",positive,neutral,positive,positive,neutral
"['phone', 'lock', 'tried', 'contact', 'customer', 'service', 'didn', '’', 't', 'help']",negative,negative,negative,positive,neutral
"['good', 'easy', 'use']",positive,positive,positive,positive,positive
"['scratch', 'body', 'screen']",negative,positive,negative,neutral,neutral
"['camera', 'phone', 'soon', 'bad', 'doesn', '’', 't', 'focus', 'it', '’', 's', 'blurry', 'i', '’', 'm', 'returning']",neutral,neutral,neutral,negative,negative
"['yes', 'understand', 'refurbish', 'phone', 'come', 'phone', 'terrible', 'condition', 'price']",negative,positive,negative,negative,negative
"['buy', 'phone']",negative,positive,negative,neutral,neutral
"['really', 'good', 'experience', 'device', 'miner', 'scratch', 'little', 'screen', 'warp', 'barely', 'see', 'all…', 'wonderful', 'device', 'second', 'time', 'buy', 'phone', 'amazon', 'continue']",positive,positive,positive,positive,positive
"['sure', 'expect', 'refurbish', 'phone', 'amazon', 'pleasant', 'surprise', 'quality', 'ease', 'setup', 'iphone', 'pro', 'max', 'seem', 'like', 'brand', 'new', 'phone', 'except', 'one', 'thing', 'set', 'phone', 'present', 'option', 'phone', 'number', 'different', 'number', 'recognize', 'i', '’', 'm', 'guess', 'previous', 'owner', 'phone', 'number', 'number', 'remain', 'phone', 'setting', 'deep', 'dive', 'delete', 'sim', 'number', 'weird', 'encounter', 'every', 'thing', 'else', 'smooth', 'setup', 'easy', 'verizon', 'store', 'visit', 'use', 'cloud', 'sim', 'transfer']",positive,positive,positive,positive,neutral
"['complaint', 'since', 'name', 'l', 'roman', 'near', 'impossible', 'find', 'phone', 'case', 'compatible', 'phone', 'great', 'phone', 'though', 'good', 'price', 'storage']",positive,positive,positive,positive,positive
"['case', 'fit', 'nicely', 'provide', 'good', 'protection', 'without', 'impact', 'side', 'button', 'functionality', 'would', 'prefer', 'hard', 'outer', 'shell', 'surround', 'camera', 'corner', 'area', 'inner', 'soft', 'case', 'seem', 'thick', 'enough', 'protect', 'area', 'anyway', 'glass', 'screen', 'protector', 'go', 'easily', 'fit', 'perfectly', 'seem', 'improved', 'screen', 'sensitivity', 'little', 'bit', 'phone', 'fell', 'pocket', 'foot', 'onto', 'slate', 'floor', 'damage', 'shelter', 'good', 'compromise', 'bulk', 'protection']",positive,positive,positive,positive,positive
"['great', 'phone', 'love', 'wish', 'find', 'case', 'go', 'phone', 'work', 'like', 'charm']",positive,positive,positive,positive,positive
"['phone', 'case', 'screen', 'protector', 'ear', 'peace', 'charger', 'turn', 'phone', 'already', 'use', 'return', 'full', 'refund', 'disappoint']",negative,negative,negative,negative,negative
"['bad', 'less', 'expensive', 'versioncopy', 'udia', 'case', 'use', 'previously', 'own', 'cell', 'phone']",positive,positive,positive,positive,negative
"['great', 'rugged', 'case', 'case', 'screen', 'protector', 'fit', 'perfectly', 'cae', 'add', 'bit', 'weight', 'phone', 'certainly', 'daily', 'great', 'value', 'price']",positive,positive,positive,positive,positive
"['nice', 'piece', 'case', 'soft', 'rubber', 'inside', 'hard', 'rubber', 'outside', 'nice', 'hampered', 'glass', 'screen', 'protector', 'perfect', 'fit', 'work', 'like', 'suppose']",positive,positive,positive,positive,positive
"['usually', 'write', 'review', 'since', 'purchase', 'new', 'samsung', 'galaxy', 'phone', 'case', 'perfectly', 'fit', 'great', 'quality']",positive,positive,positive,positive,positive
"['nice', 'phone', 'run', 'typical', 'setup', 'easily', 'transfer', 'file', 'photo', 'apps', 'etc', 'transfer', 'old', 'phone', 'long', 'laborious', 'process', 'also', 'accord', 'google', 'play', 'store', 'compatible', 'lot', 'popular', 'apps', 'case', 'hulu', 'ebay', 'chew', 'among', 'others']",negative,negative,negative,positive,positive
"['phone', 'wont', 'turn', 'literally', 'stop', 'work', 'day', 'rerun', 'window', 'close', 'really', 'need', 'phone']",negative,negative,negative,positive,neutral
"['case', 'great', 'fit', 'perfectly', 'complaint', 'screen', 'protector', 'hand', 'garbage', 'drop', 'phone', 'anything', 'there', 'already', 'two', 'chip', 'crack', 'thing', 'pocket', 'another', 'phone', 'case', 'sharp', 'edge', 'idea', 'get', 'cracked', 'buy', 'case', 'careful', 'screen', 'protector']",neutral,neutral,neutral,positive,neutral
"['ordered', 'case', 'samsung', 'galaxy', 'g', 'phone', 'shipping', 'time', 'amaze', 'receive', 'case', 'two', 'day', 'unfortunately', 'must', 'pay', 'attention', 'product', 'detail', 'idea', 'protective', 'cover', 'clear', 'piece', 'would', 'stick', 'glass', 'phone', 'back', 'cover', 'would', 'hold', 'phone', 'phone', 'replace', 'full', 'shell', 'cover', 'see', 'one', 'stick', 'case', 'provide', 'good', 'protection', 'inexpensive', 'case', 'work']",negative,negative,negative,positive,positive
"['edge', 'make', 'hard', 'polished', 'plastic', 'much', 'friction', 'could', 'easily', 'slip', 'hand', 'result', 'drop', 'phone', 'fit', 'fine', 'though']",neutral,neutral,neutral,positive,positive
"['hard', 'case', 'gers', 'job', 'do', 'mislead', 'high', 'edge', 'protect', 'screen']",neutral,neutral,neutral,negative,neutral
"['love', 'bulky', 'like', 'case', 'fit', 'good', 'pocket', 'cargo', 'pocket', 'work', 'pant']",positive,positive,positive,positive,positive
"['little', 'heavy']",neutral,positive,neutral,neutral,negative
"['decent', 'protection', 'slim', 'bulkycase', 'interfere', 'screen', 'protector']",positive,positive,positive,neutral,positive
"['love', 'describe', 'asset', 'perfect', 'g']",positive,positive,positive,positive,positive
"['muy', 'bueno', 'resistance', 'vacantó', 'la', 'entrez', 'super', 'rápid']",positive,positive,positive,positive,positive
"['highly', 'recommend', 'phone', 'anyone', 'look', 'reliable', 'featurepacked', 'smartphone', 'exceed', 'expectation']",positive,positive,positive,positive,positive
"['drop', 'phone', 'height', 'car', 'door', 'handle', 'contact', 'side', 'case', 'result', 'crack', 'radiate', 'point', 'contact', 'switch', 'back', 'otterbox']",negative,negative,negative,neutral,neutral
"['e', 'el', 'per', 'cellular', 'que', 'eh', 'colorado', 'en', 'premio', 'en', 'funcionamiento']",negative,negative,negative,neutral,neutral
"['fue', 'compatible', 'con', 'mi', 'cellular']",negative,positive,negative,negative,neutral
"['fit', 'samsung', 'g']",negative,positive,negative,negative,positive
"['samsung', 'g', 'thin', 'phone', 'small', 'fit', 'easily', 'come', 'protective', 'face', 'cover', 'use', 'phone', 'slide', 'almost', 'everything', 'without', 'case', 'stay', 'put', 'time', 'freak', 'much', 'fall', 'daughter', 'say', 'bulky', 'hand', 'small', 'button', 'use', 'seem', 'work', 'well', 'basic', 'want']",positive,positive,positive,positive,positive
"['product', 'mercado', 'nuevo', 'bueno', 'replaceón', 'premio', 'calidad']",positive,positive,positive,neutral,neutral
"['fast', 'shipping', 'describe', 'fully', 'unlocked', 'functioning']",positive,positive,positive,neutral,positive
"['far', 'good']",positive,positive,positive,positive,positive
"['phone', 'arrive', 'early', 'reasonably', 'price', 'like', 'new', 'condition', 'could', 'happier']",positive,positive,positive,negative,positive
"['great', 'phone']",positive,positive,positive,positive,positive
"['phone', 'month', 'theres', 'lot', 'go', 'life', 'lately', 'take', 'time', 'really', 'learn', 'use', 'basic', 'point', 'love', 'color', 'work', 'great', 'g', 'write', 'really', 'learn', 'use', 'feature', 'phone']",positive,positive,positive,positive,positive
"['pay', 'phone', 'one', 'perfect']",positive,positive,positive,positive,positive
"['phone', 'excellent', 'condition', 'brand', 'battery', 'life', 'good', 'scratch', 'screen', 'i', '’', 've', 'use', 'month', 'heating', 'excellent']",positive,positive,positive,positive,positive
"['phone', 'month', 'already', 'work', 'correctly', 'send', 'outgo', 'text', 'message', 'last', 'week', 'call', 'mobile', 'network', 'state', 'phone', 'waste', 'money', 'outside', 'return', 'window', 'terrible', 'never', 'buy', 'company', 'people', 'waste']",negative,negative,negative,negative,negative
"['everything', 'work', 'great', 'phone', 'advertise']",positive,positive,positive,positive,positive
"['phone', 'never', 'work', 'properly', 'buy', 'girl', 'colombia', 'whatsapp', 'wont', 'download', 'camera', 'wont', 'work', 'pn', 'videocalls', 'platform', 'software', 'update', 'wont', 'update', 'extremely', 'disappointed']",negative,negative,negative,negative,negative
"['late', 'mobile', 'phone', 'quick', 'easy', 'take', 'photo', 'love']",positive,positive,positive,positive,positive
"['phone', 'function', 'nicely', 'however', 'can', 'not', 'get', 'screen', 'protector', 'cover', 'fit', 'tried', 'couple', 'different', 'one', 'luck', 'may', 'return', 'due', 'knock', 'brand']",neutral,neutral,neutral,positive,positive
"['company', 'promise', 'free', 'return', 'reality', 'pay', 'return', 'ship', 'also', 'phone', 'purchase', 'limited', 'day', 'use', 'insert', 'sim', 'card', 'write', 'note', 'company', 'one', 'respond']",negative,negative,negative,negative,positive
"['love', 'phone']",positive,positive,positive,positive,positive
"['necessity', 'la', 'factor', 'fiscal', 'para', 'poder', 'active', 'el', 'cellular', 'de', 'lo', 'contrary', 'el', 'operator', 'lo', 'hacepor', 'eso', 'devuelvo', 'el', 'products¡much', 'racial']",positive,neutral,positive,negative,neutral
"['amazon', 'debt', 'saber', 'cuáles', 'son', 'los', 'cellar', 'aprobados', 'en', 'colombia', 'este', 'cellular', 'que', 'compare', 'es', 'aprobado', 'ahora', 'result', 'que', 'undo', 'racer', 'la', 'devolución', 'por', 'que', 'las', 'compñías', 'de', 'correct', 'acerta', 'enviar', 'cellar', 'destino', 'internacional']",neutral,neutral,neutral,negative,neutral
"['phone', 'hop', 'show', 'spectacular', 'picture', 'video', 'performance', 'advertisement', 'screenamazon', 'website', 'however', 'picture', 'outcome', 'come', 'anywhere', 'close', 'depict']",neutral,neutral,neutral,neutral,positive
"['it', '’', 's', 'gift', 'rate', 'holifsp']",positive,positive,positive,positive,neutral
"['inferior', 'quality']",negative,positive,negative,negative,neutral
"['great', 'phone', 'impress', 'however', 'could', 'use', 'verizon', 'return']",positive,positive,positive,positive,positive
"['bad', 'item', 'order', 'amazon', 'say', 'phone', 'android', 'difficult', 'manipulate', 'keep', 'long', 'without', 'charge', 'would', 'absolutely', 'return', 'pro', 'max']",negative,negative,negative,negative,negative
"['tiene', 'problem', 'de', 'contextón', 'solid', 'se', 'area', 'la', 'pantalla', 'tango', 'que', 'reiniciarlo', 'muy', 'segundo', 'para', 'que', 'function', 'un', 'poco', 'mejor', 'lo', 'recommend']",negative,neutral,negative,negative,neutral
"['receive', 'phone', 'since', 'last', 'carrier', 'phone', 'lock', 'could', 'use', 'phone', 'need', 'last', 'person', 'info', 'unlocked']",negative,negative,negative,neutral,neutral
"['phone', 'service', 'tell', 'don', '’', 't', 'know', 'brand', 'can', '’', 't', 'serve', 'phone']",negative,negative,negative,neutral,neutral
"['story', 'decepcionado', 'este', 'teléfont', 'e', 'de', 'lo', 'per', 'q', 'pure', 'haber', 'colorado', 'recommend', 'para', 'nada', 'este', 'cellular']",negative,negative,negative,negative,neutral
"['every', 'buy', 'phone', 'hook', 'phone', 'carrier']",negative,negative,negative,neutral,neutral
"['phone', 'doesn', '’', 't', 'mean', 'it', '’', 's', 'apple', 'phone']",negative,negative,negative,neutral,negative
"['product', 'android']",negative,negative,negative,neutral,neutral
"['buyer', 'beware', 'real', 'iphonethe', 'phone', 'case', 'send', 'plastic', 'protection', 'look', 'phone', 'case', 'month', 'set', 'back', 'multiple', 'case', 'none', 'size', 'work', 'phone', 'self', 'work', 'pretty', 'much', 'make', 'glass', 'drop', 'do', 'recommend']",negative,negative,negative,positive,positive
"['great', 'phone', 'amaze', 'camera']",positive,positive,positive,positive,positive
"['fast', 'processor', 'lag']",positive,positive,positive,positive,positive
"['love', 'big', 'screen']",positive,positive,positive,positive,positive
"['advocate', 'business']",positive,positive,positive,neutral,neutral
"['late', 'shortcut', 'key', 'photo', 'function', 'picture', 'clear']",positive,positive,positive,positive,positive
"['best', 'look', 'color']",positive,positive,positive,positive,positive
"['storage', 'capacity', 'gb', 'storage', 'plenty', 'space', 'apps', 'photo', 'videos', 'without', 'worry', 'run', 'space']",positive,positive,positive,positive,neutral
"['camera', 'quality', 'camera', 'fantastic', 'capturing', 'clear', 'vibrant', 'photo', 'it', '’', 's', 'perfect', 'everyday', 'photography']",positive,positive,positive,positive,positive
"['i', '’', 've', 'phone', 'month', 'i', '’', 'm', 'pleased', 'come', 'great', 'condition']",positive,positive,positive,positive,positive
"['work', 'well', 'also', 'arrive', 'timely', 'manner']",positive,positive,positive,positive,positive
"['beautiful', 'phonewhat', 'kind', 'phone', 'case', 'need', 'get', 'can', 'not', 'find']",positive,positive,positive,positive,positive
