review,tokenized,rating_cleaned,sentiment
"Tiene problemas de conexión, sonido, se freza la pantalla. Tengo que reiniciarlo muy seguido para que funcione un poco mejor. No lo recomiendo","['tiene', 'problem', 'de', 'contextón', 'solid', 'se', 'area', 'la', 'pantalla', 'tango', 'que', 'reiniciarlo', 'muy', 'segundo', 'para', 'que', 'function', 'un', 'poco', 'mejor', 'lo', 'recommend']",1,negative
I received the phone but since the last carrier the phone was under was locked so I couldn't use the phone I needed the last persons info to have it unlocked,"['receive', 'phone', 'since', 'last', 'carrier', 'phone', 'lock', 'could', 'use', 'phone', 'need', 'last', 'person', 'info', 'unlocked']",1,negative
My phone service told me they don’t know this brand so they can’t serve this phone.,"['phone', 'service', 'tell', 'don', '’', 't', 'know', 'brand', 'can', '’', 't', 'serve', 'phone']",1,negative
"estoy decepcionado, este teléfono es de lo peor q pude haber comprado, no recomiendo para nada este celular...","['story', 'decepcionado', 'este', 'teléfont', 'e', 'de', 'lo', 'per', 'q', 'pure', 'haber', 'colorado', 'recommend', 'para', 'nada', 'este', 'cellular']",1,negative
Don't every buy this phone. You can not hooked it up to any phone carriers,"['every', 'buy', 'phone', 'hook', 'phone', 'carrier']",1,negative
I phone doesn’t mean it’s Apple Phone.,"['phone', 'doesn', '’', 't', 'mean', 'it', '’', 's', 'apple', 'phone']",1,negative
This product is an Android.,"['product', 'android']",1,negative
BUYER BEWARE NOT A REAL IPHONEThe phone case they send is plastic so no protection And i've been looking for a phone case for about a month now and I Have had to set back multiple cases because none of the sizes work But the phone Its self worked But it's pretty much made out of glass so if you dropped its done for 3/10 don't recommend,"['buyer', 'beware', 'real', 'iphonethe', 'phone', 'case', 'send', 'plastic', 'protection', 'look', 'phone', 'case', 'month', 'set', 'back', 'multiple', 'case', 'none', 'size', 'work', 'phone', 'self', 'work', 'pretty', 'much', 'make', 'glass', 'drop', 'do', 'recommend']",2,negative
Great phone with amazing camera,"['great', 'phone', 'amaze', 'camera']",5,positive
"Fast processor, no lag","['fast', 'processor', 'lag']",5,positive
Love the big screen,"['love', 'big', 'screen']",5,positive
I'm an advocate for the business,"['advocate', 'business']",5,positive
"With the latest shortcut key photo function, the picture is clear","['late', 'shortcut', 'key', 'photo', 'function', 'picture', 'clear']",5,positive
Best looking color,"['best', 'look', 'color']",5,positive
"Storage Capacity: With 256GB of storage, I have plenty of space for apps, photos, and videos without worrying about running out of space.","['storage', 'capacity', 'gb', 'storage', 'plenty', 'space', 'apps', 'photo', 'videos', 'without', 'worry', 'run', 'space']",5,positive
"Camera Quality: The camera is fantastic, capturing clear and vibrant photos. It’s perfect for everyday photography.","['camera', 'quality', 'camera', 'fantastic', 'capturing', 'clear', 'vibrant', 'photo', 'it', '’', 's', 'perfect', 'everyday', 'photography']",5,positive
I’ve had this phone for about 3 months and I’m so pleased. It came in great condition,"['i', '’', 've', 'phone', 'month', 'i', '’', 'm', 'pleased', 'come', 'great', 'condition']",5,positive
"working very well, it also arrived in a timely manner.","['work', 'well', 'also', 'arrive', 'timely', 'manner']",5,positive
Beautiful phone...what kind of phone case do I need to get can't find 1,"['beautiful', 'phonewhat', 'kind', 'phone', 'case', 'need', 'get', 'can', 'not', 'find']",5,positive
Overall my fastest and most favorite phone yet.,"['overall', 'fast', 'favorite', 'phone', 'yet']",5,positive
"I like its new design and features, large memory capacity.","['like', 'new', 'design', 'feature', 'large', 'memory', 'capacity']",5,positive
I was mislead by the ad. Thought  it was an iphone.  You can use on verizon. Can 't transfer your data. Manual I needed a microscope to read. If I was to buy an android. Then 4 or 5 stars.  Not case here. Waisted $190.,"['mislead', 'ad', 'think', 'iphone', 'use', 'verizon', 'transfer', 'data', 'manual', 'need', 'microscope', 'read', 'buy', 'android', 'star', 'case', 'wait']",1,negative
"camera function itself is fine. For its price, totally worth it.","['camera', 'function', 'fine', 'price', 'totally', 'worth']",5,positive
"The battery lasts a long time, the camera buttons are sensitive, and the phone works very well.","['battery', 'last', 'long', 'time', 'camera', 'button', 'sensitive', 'phone', 'work', 'well']",5,positive
Full functionality for a great price better than expected,"['full', 'functionality', 'great', 'price', 'well', 'expect']",5,positive
"The I16 PROMAX smartphone comes with a phone case, screen protector, and more.","['roman', 'smartphone', 'come', 'phone', 'case', 'screen', 'protector']",5,positive
exelente producto y buen precio,"['exelente', 'product', 'premio']",5,positive
Can't imagine an Amazon unlocked phone actually works great quality good camera easy install,"['can', 'not', 'imagine', 'amazon', 'unlocked', 'phone', 'actually', 'work', 'great', 'quality', 'good', 'camera', 'easy', 'install']",5,positive
"I wonder if I was decide to give a try the underrated smartphone, this is a worth bucks!","['wonder', 'decide', 'give', 'try', 'underrate', 'smartphone', 'worth', 'buck']",5,positive
Phone works perfectly. THank you.,"['phone', 'work', 'perfectly', 'thank']",5,positive
Worked out perfectly.!!,"['work', 'perfectly']",5,positive
Excellent condition. No problems. Love the size,"['excellent', 'condition', 'problem', 'love', 'size']",5,positive
"Condition was listed as used, but was indistinguishable from new. Very satisfied.","['condition', 'list', 'use', 'indistinguishable', 'new', 'satisfied']",5,positive
Definitely recommend,"['definitely', 'recommend']",5,positive
This phone is packed with features at a reasonable price. A fantastic deal for anyone looking for quality!,"['phone', 'pack', 'feature', 'reasonable', 'price', 'fantastic', 'deal', 'anyone', 'look', 'quality']",5,positive
Large Screen High Definition Resolution Recommended Purchase,"['large', 'screen', 'high', 'definition', 'resolution', 'recommend', 'purchase']",5,positive
"With 8GB+256GB & Snapdrangon8 Gen3+ Processor, this phone offers seamless multitasking and gaming.","['bg', 'snapdrangon', 'gen', 'processor', 'phone', 'offer', 'seamless', 'multitasking', 'gaming']",5,positive
"This phone has a lot of nice features for a bargain price. It has a good bit of memory, android 13, and a case to boot. I am happy with the purchase and would recommend.","['phone', 'lot', 'nice', 'feature', 'bargain', 'price', 'good', 'bit', 'memory', 'android', 'case', 'boot', 'happy', 'purchase', 'would', 'recommend']",5,positive
I thought it was an Apple iPhone it was an android. But it was very beutiful,"['think', 'apple', 'iphone', 'android', 'beautiful']",5,positive
"The vegan leather back makes this phone stand out in a sea of glass slabs.  After 4 months, it still looks brand new despite tossing it in my toolbox daily.  The IP68 rating proved itself when I accidentally dropped it in a puddle – just wiped it off and kept using.  Curved edges feel luxurious but aren’t too slippery.  What I love most?  NO CAMERA BUMP!  It lies flat on tables without wobbling.  The alert slider for ring/vibrate/silent is genius – no more fumbling in meetings.  Only downside: The matte frame scratches easier than expected.  Still, best $200 I’ve spent!","['vegan', 'leather', 'back', 'make', 'phone', 'stand', 'sea', 'glass', 'slabs', 'month', 'still', 'look', 'brand', 'new', 'despite', 'toss', 'toolbox', 'daily', 'ip', 'rating', 'prove', 'accidentally', 'drop', 'paddle', '–', 'wipe', 'keep', 'use', 'curved', 'edge', 'feel', 'luxurious', 'aren', '’', 't', 'slippery', 'love', 'camera', 'bump', 'lie', 'flat', 'table', 'without', 'lobby', 'alert', 'slider', 'ringvibratesilent', 'genius', '–', 'tumble', 'meeting', 'downside', 'matte', 'frame', 'scratch', 'easier', 'expect', 'still', 'best', 'i', '’', 've', 'spent']",5,positive
"I am very happy with this phone. It's lightweight, sturdy, and beautiful. It has a lot of customizable options including camera quality, longer battery life. The user interface layout and customization is better and it fits well in my hand. Nothing much to complain about. It's great in every way and I love it - I'm like a kid with a new toy.","['happy', 'phone', 'lightweight', 'sturdy', 'beautiful', 'lot', 'customizable', 'option', 'include', 'camera', 'quality', 'longer', 'battery', 'life', 'user', 'interface', 'layout', 'customization', 'well', 'fit', 'well', 'hand', 'nothing', 'much', 'complain', 'great', 'every', 'way', 'love', 'like', 'kid', 'new', 'toy']",5,positive
"Fast delivery, I was surprised to see that it came with headphones and a stylus so that was a plus. It works good so far but I just got it.","['fast', 'delivery', 'surprise', 'see', 'come', 'headphone', 'stylus', 'plus', 'work', 'good', 'far', 'get']",5,positive
"I like this phone but you didn't offer a protective phone case for it I couldn't find the right size for this phone the size is W 3"" 1/8 x 6"" 7/8","['like', 'phone', 'offer', 'protective', 'phone', 'case', 'could', 'find', 'right', 'size', 'phone', 'size', 'win', 'x']",3,neutral
Cell phone entertainment allows me to find ways to relax and lighten my mood in a stressful life.,"['cell', 'phone', 'entertainment', 'allow', 'find', 'way', 'relax', 'lighten', 'mood', 'stressful', 'life']",5,positive
"This phone has advanced features like optical zoom and night vision. The colors are richer, the contrast is higher and the viewing experience is taken to the next level. The display is fine and clear, lag-free, and runs fast and smooth. Nice phone with excellent performance, easy data transfer, loud and clear speaker sound and powerful photo taking!","['phone', 'advance', 'feature', 'like', 'optical', 'zoom', 'night', 'vision', 'color', 'richer', 'contrast', 'high', 'view', 'experience', 'take', 'next', 'level', 'display', 'fine', 'clear', 'agree', 'run', 'fast', 'smooth', 'nice', 'phone', 'excellent', 'performance', 'easy', 'data', 'transfer', 'loud', 'clear', 'speaker', 'sound', 'powerful', 'photo', 'take']",5,positive
"The camera on this phone is great. The battery is simply fantastic and it's very clean. The speed is fast. The storage is large. The picture quality is much better than my phone. If you are looking for a phone with a great battery and consistent performance, this is the phone for you.","['camera', 'phone', 'great', 'battery', 'simply', 'fantastic', 'clean', 'speed', 'fast', 'storage', 'large', 'picture', 'quality', 'much', 'well', 'phone', 'look', 'phone', 'great', 'battery', 'consistent', 'performance', 'phone']",5,positive
"Battery life is pretty good and the display is great!!!! Audio is excellent. Battery is great. It lasts a couple days for me for basic email, texting, reading, etc. I don't play games and overall I am very happy with my purchase.","['battery', 'life', 'pretty', 'good', 'display', 'great', 'audio', 'excellent', 'battery', 'great', 'last', 'couple', 'day', 'basic', 'email', 'texting', 'reading', 'etc', 'play', 'game', 'overall', 'happy', 'purchase']",5,positive
Everytime you watch YouTube the video is turn blink white,"['overtime', 'watch', 'youtube', 'video', 'turn', 'blink', 'white']",3,neutral
Volume was really low couldn’t hear calls.Say 5G but was really slow and was supported by my cell carrier.,"['volume', 'really', 'low', 'couldn', '’', 't', 'hear', 'callssay', 'g', 'really', 'slow', 'support', 'cell', 'carrier']",1,negative
"Transferring everything is very easy. Battery life has been good so far. And even with frequent use throughout the day, the battery life is very good. My photos are clear and crisp, it's a great phone.","['transfer', 'everything', 'easy', 'battery', 'life', 'good', 'far', 'even', 'frequent', 'use', 'throughout', 'day', 'battery', 'life', 'good', 'photo', 'clear', 'crisp', 'great', 'phone']",5,positive
