tokenized,topic
"['case', 'great', 'fit', 'perfectly', 'complaint', 'screen', 'protector', 'hand', 'garbage', 'dropped', 'anything', 'already', 'two', 'chip', 'cracked', 'thing', 'pocket', 'another', 'case', 'sharp', 'edge', 'idea', 'got', 'cracked', 'buy', 'case', 'careful', 'screen', 'protector']",1
"['ordered', 'case', 'samsung', 'galaxy', 'shipping', 'time', 'amazing', 'received', 'case', 'two', 'day', 'unfortunately', 'must', 'paid', 'attention', 'product', 'detail', 'idea', 'protective', 'cover', 'clear', 'piece', 'would', 'stick', 'glass', 'back', 'cover', 'would', 'hold', 'replaced', 'full', 'shell', 'cover', 'seeing', 'one', 'stick', 'case', 'provides', 'better', 'protection', 'enexpensive', 'case', 'wo', 'work']",3
"['edge', 'made', 'hard', 'polished', 'plastic', 'much', 'friction', 'could', 'easily', 'slip', 'hand', 'resulting', 'dropping', 'fit', 'fine', 'though']",1
"['hard', 'case', 'gers', 'job', 'done', 'misleading', 'higher', 'edge', 'protect', 'screen']",1
"['love', 'bulky', 'like', 'case', 'fit', 'good', 'pocket', 'cargo', 'pocket', 'work', 'pant']",1
"['little', 'heavy']",2
"['decent', 'protection', 'slim', 'interfere', 'screen', 'protector']",1
"['love', 'described', 'perfect']",1
"['highly', 'recommend', 'anyone', 'looking', 'reliable', 'smartphone', 'exceeded', 'expectation']",0
"['dropped', 'height', 'car', 'door', 'handle', 'contact', 'side', 'case', 'resulted', 'crack', 'radiating', 'point', 'contact', 'switching', 'back', 'otterbox']",2
"['samsung', 'thin', 'small', 'fit', 'easily', 'came', 'protective', 'face', 'cover', 'use', 'slid', 'almost', 'everything', 'without', 'case', 'stay', 'put', 'time', 'freak', 'much', 'fall', 'daughter', 'say', 'bulky', 'hand', 'smaller', 'button', 'use', 'seem', 'work', 'well', 'basic', 'want']",1
"['fast', 'shipping', 'described', 'fully', 'unlocked', 'functioning']",0
"['arrived', 'early', 'reasonably', 'priced', 'like', 'new', 'condition', 'could', 'happier']",2
['great'],0
"['month', 'lot', 'going', 'life', 'lately', 'take', 'time', 'really', 'learn', 'use', 'basic', 'point', 'love', 'color', 'work', 'great', 'write', 'really', 'learned', 'use', 'feature']",0
"['pay', 'one', 'perfect']",0
"['excellent', 'condition', 'brand', 'battery', 'life', 'good', 'scratch', 'screen', 'using', 'month', 'heating', 'excellent']",1
"['month', 'already', 'working', 'correctly', 'wo', 'send', 'outgoing', 'text', 'message', 'last', 'week', 'called', 'mobile', 'network', 'stated', 'waste', 'money', 'outside', 'return', 'window', 'terrible', 'never', 'buy', 'company', 'people', 'wasted']",3
"['everything', 'work', 'great', 'advertised']",0
"['never', 'worked', 'properly', 'bought', 'girl', 'colomboa', 'whatsapp', 'wont', 'dowmload', 'camera', 'wont', 'work', 'pn', 'videocalls', 'platform', 'software', 'update', 'wont', 'update', 'im', 'extremely', 'disappointed']",1
"['latest', 'mobile', 'phone', 'quick', 'easy', 'take', 'photo', 'love']",0
"['function', 'nicely', 'however', 'get', 'screen', 'protector', 'cover', 'fit', 'tried', 'couple', 'different', 'one', 'luck', 'may', 'return', 'due', 'knock', 'brand']",1
"['company', 'promised', 'free', 'return', 'reality', 'pay', 'return', 'ship', 'also', 'purchased', 'limited', 'day', 'use', 'insert', 'sim', 'card', 'written', 'note', 'company', 'one', 'responded']",0
['love'],1
"['hyped', 'show', 'spectacular', 'picture', 'video', 'performance', 'advertisement', 'website', 'however', 'picture', 'outcome', 'come', 'anywhere', 'close', 'depicted']",0
"['gift', 'rate', 'holifsp']",0
"['inferior', 'quality']",0
"['great', 'impressed', 'however', 'could', 'used', 'verizon', 'returned']",0
"['worst', 'item', 'ordered', 'amazon', 'said', 'android', 'difficult', 'manipulate', 'kept', 'long', 'without', 'charging', 'would', 'absolutely', 'returned', 'pro', 'max']",2
"['received', 'since', 'last', 'carrier', 'locked', 'could', 'use', 'needed', 'last', 'person', 'info', 'unlocked']",3
"['service', 'told', 'know', 'brand', 'serve']",1
"['every', 'buy', 'hooked', 'carrier']",3
['mean'],2
"['product', 'android']",2
"['buyer', 'beware', 'real', 'iphonethe', 'case', 'send', 'plastic', 'protection', 'looking', 'case', 'month', 'set', 'back', 'multiple', 'case', 'none', 'size', 'work', 'self', 'worked', 'pretty', 'much', 'made', 'glass', 'dropped', 'done', 'recommend']",1
"['great', 'amazing', 'camera']",0
"['love', 'big', 'screen']",1
"['advocate', 'business']",3
"['latest', 'shortcut', 'key', 'photo', 'function', 'picture', 'clear']",0
"['best', 'looking', 'color']",2
"['storage', 'capacity', 'storage', 'plenty', 'space', 'apps', 'photo', 'video', 'without', 'worrying', 'running', 'space']",2
"['camera', 'quality', 'camera', 'fantastic', 'capturing', 'clear', 'vibrant', 'photo', 'perfect', 'everyday', 'photography']",0
"['month', 'pleased', 'came', 'great', 'condition']",1
"['working', 'well', 'also', 'arrived', 'timely', 'manner']",2
"['beautiful', 'kind', 'case', 'need', 'get', 'ca', 'find']",2
"['overall', 'fastest', 'favorite', 'yet']",0
"['like', 'new', 'design', 'feature', 'large', 'memory', 'capacity']",0
"['mislead', 'ad', 'thought', 'use', 'verizon', 'transfer', 'data', 'manual', 'needed', 'microscope', 'read', 'buy', 'android', 'star', 'case', 'waisted']",2
"['camera', 'function', 'fine', 'price', 'totally', 'worth']",1
"['battery', 'last', 'long', 'time', 'camera', 'button', 'sensitive', 'work', 'well']",1
"['full', 'functionality', 'great', 'price', 'better', 'expected']",2
"['promax', 'smartphone', 'come', 'case', 'screen', 'protector']",3
"['ca', 'imagine', 'amazon', 'unlocked', 'actually', 'work', 'great', 'quality', 'good', 'camera', 'easy', 'install']",1
"['wonder', 'decide', 'give', 'try', 'underrated', 'smartphone', 'worth', 'buck']",2
"['work', 'perfectly', 'thank']",2
['worked'],3
"['excellent', 'condition', 'problem', 'love', 'size']",0
"['condition', 'listed', 'used', 'indistinguishable', 'new', 'satisfied']",0
"['definitely', 'recommend']",2
"['packed', 'feature', 'reasonable', 'price', 'fantastic', 'deal', 'anyone', 'looking', 'quality']",0
"['large', 'screen', 'high', 'definition', 'resolution', 'recommended', 'purchase']",0
"['processor', 'offer', 'seamless', 'multitasking', 'gaming']",2
"['lot', 'nice', 'feature', 'bargain', 'price', 'good', 'bit', 'memory', 'android', 'case', 'boot', 'happy', 'purchase', 'would', 'recommend']",0
"['thought', 'android', 'beutiful']",2
"['vegan', 'leather', 'back', 'make', 'stand', 'sea', 'glass', 'slab', 'month', 'still', 'look', 'brand', 'new', 'despite', 'tossing', 'toolbox', 'daily', 'rating', 'proved', 'accidentally', 'dropped', 'puddle', 'wiped', 'kept', 'using', 'curved', 'edge', 'feel', 'luxurious', 'slippery', 'love', 'camera', 'bump', 'lie', 'flat', 'table', 'without', 'wobbling', 'alert', 'slider', 'genius', 'fumbling', 'meeting', 'downside', 'matte', 'frame', 'scratch', 'easier', 'expected', 'still', 'best', 'spent']",1
"['happy', 'lightweight', 'sturdy', 'beautiful', 'lot', 'customizable', 'option', 'including', 'camera', 'quality', 'longer', 'battery', 'life', 'user', 'interface', 'layout', 'customization', 'better', 'fit', 'well', 'hand', 'nothing', 'much', 'complain', 'great', 'every', 'way', 'love', 'like', 'kid', 'new', 'toy']",1
"['fast', 'delivery', 'surprised', 'see', 'came', 'headphone', 'stylus', 'plus', 'work', 'good', 'far', 'got']",1
"['like', 'offer', 'protective', 'case', 'could', 'find', 'right', 'size', 'size', 'w', 'x']",2
"['cell', 'entertainment', 'allows', 'find', 'way', 'relax', 'lighten', 'mood', 'stressful', 'life']",2
"['advanced', 'feature', 'like', 'optical', 'zoom', 'night', 'vision', 'color', 'richer', 'contrast', 'higher', 'viewing', 'experience', 'taken', 'next', 'level', 'display', 'fine', 'clear', 'run', 'fast', 'smooth', 'nice', 'excellent', 'performance', 'easy', 'data', 'transfer', 'loud', 'clear', 'speaker', 'sound', 'powerful', 'photo', 'taking']",0
"['camera', 'great', 'battery', 'simply', 'fantastic', 'clean', 'speed', 'fast', 'storage', 'large', 'picture', 'quality', 'much', 'better', 'looking', 'great', 'battery', 'consistent', 'performance']",0
"['battery', 'life', 'pretty', 'good', 'display', 'great', 'audio', 'excellent', 'battery', 'great', 'last', 'couple', 'day', 'basic', 'email', 'texting', 'reading', 'etc', 'play', 'game', 'overall', 'happy', 'purchase']",0
"['everytime', 'watch', 'youtube', 'video', 'turn', 'blink', 'white']",3
"['volume', 'really', 'low', 'hear', 'really', 'slow', 'supported', 'cell', 'carrier']",0
"['transferring', 'everything', 'easy', 'battery', 'life', 'good', 'far', 'even', 'frequent', 'use', 'throughout', 'day', 'battery', 'life', 'good', 'photo', 'clear', 'crisp', 'great']",0
"['smart', 'snooze', 'feature', 'alarm', 'clock', 'allows', 'stay', 'awake', 'little', 'longer', 'day', 'want', 'get', 'bed']",3
"['cell', 'alarm', 'clock', 'accurate', 'never', 'missed', 'important', 'appointment', 'reliable']",1
"['system', 'smooth', 'max', 'whether', 'playing', 'game', 'using', 'daily', 'basis']",1
"['system', 'well', 'optimized', 'smooth', 'touch', 'greatly', 'enhances', 'productivity']",2
"['worry', 'power', 'whole', 'day', 'heavy', 'use', 'need', 'bring', 'rechargeable', 'treasure', 'go', 'trip', 'anymore']",1
"['efficient', 'get', 'morning', 'charge', 'fully', 'charged', 'time', 'done', 'washing']",2
"['pair', 'perfectly', 'bluetooth', 'device', 'fit', 'well', 'hand', 'feel', 'balanced', 'use']",0
"['love', 'screen', 'clear', 'camera', 'great', 'like', 'price', 'unbeatable', 'overall', 'happy']",0
"['battery', 'life', 'perfect', 'use', 'charge', 'faster', 'used', 'past']",2
"['work', 'great', 'camera', 'quality', 'good', 'picture', 'video', 'download', 'fast', 'worth', 'buying']",0
"['basic', 'feature', 'good', 'screen', 'camera', 'good', 'processing', 'speed', 'good', 'anything', 'might', 'need', 'accomplish']",0
"['strong', 'cell', 'signal', 'search', 'capability', 'delay', 'system', 'operation', 'enhance', 'work', 'efficiency']",3
"['happy', 'battery', 'life', 'remains', 'rock', 'solid', 'even', 'watching', 'video', 'continuously', 'charge', 'often']",0
"['fast', 'good', 'camera', 'setup', 'screen', 'resolution', 'screen', 'feature', 'design', 'protects', 'screen', 'damage', 'even', 'dropped', 'improving', 'overall', 'durability']",0
"['really', 'good', 'value', 'money', 'good', 'quality', 'battery', 'life', 'long', 'shot', 'clear', 'think', 'buy']",0
"['like', 'much', 'fingerprint', 'unlocking', 'amazingly', 'fast', 'barely', 'feel', 'unlocking', 'process', 'security', 'guaranteed']",1
"['fast', 'work', 'well', 'affordable', 'excellent', 'quality']",0
"['despite', 'specification', 'smart', 'reasonably', 'priced', 'offering', 'great', 'value', 'money']",1
"['equipped', 'large', 'ram', 'able', 'run', 'multiple', 'apps', 'time', 'without', 'lagging', 'switching', 'apps', 'smooth', 'user', 'need', 'multitask', 'performance', 'excellent', 'fully', 'meet', 'need', 'daily', 'use']",1
"['offer', 'efficient', 'storage', 'solution', 'allows', 'user', 'maintain', 'smooth', 'operation', 'even', 'storing', 'large', 'amount', 'content', 'really', 'like', 'large', 'storage', 'capacity']",2
"['display', 'clear', 'camera', 'found', 'image', 'clear', 'good', 'quality', 'price', 'unit', 'camera', 'found', 'image', 'clear', 'good', 'quality', 'performance', 'efficient', 'handle', 'everyday', 'application', 'without', 'delay', 'good', 'speed']",0
"['call', 'encryption', 'feature', 'cellular', 'effectively', 'protects', 'privacy', 'call']",3
"['fast', 'responsive', 'delay', 'make', 'experience', 'enjoyable', 'photo', 'video', 'clear', 'vibrant', 'color', 'crisp', 'detail', 'like', 'capture', 'moment', 'perfect', 'great', 'definitely', 'worth', 'money', 'would', 'hesitate', 'recommend', 'anyone', 'product', 'fantastic']",2
"['sleek', 'smooth', 'design', 'durable', 'great', 'camera', 'long', 'battery', 'life', 'fast', 'charging', 'feature', 'smartphones', 'cost', 'effective', 'far', 'everything', 'else', 'everyday', 'use', 'go', 'recommend', 'anyone', 'need', 'exactly', 'wanted', 'easy', 'use']",0
"['mom', 'capturing', 'kid', 'moment', 'camera', 'system', 'blow', 'away', 'main', 'sensor', 'preserve', 'every', 'detail', 'zoomed', 'soccer', 'field', 'photo', 'could', 'clearly', 'read', 'jersey', 'number', 'night', 'mode', 'transforms', 'dim', 'restaurant', 'dinner', 'shot', 'without', 'artificial', 'brightened', 'look', 'cinematic', 'video', 'stabilization', 'make', 'toddler', 'playground', 'video', 'look', 'professionally', 'shot', 'pro', 'tip', 'document', 'scan', 'mode', 'receipt', 'better', 'app', 'tried', 'wish', 'faster', 'shutter', 'speed', 'action', 'shot', 'still', 'replaced', 'dslr', 'daily', 'use']",2
"['coming', 'io', 'shocked', 'polished', 'android', 'skin', 'interface', 'stay', 'snappy', 'monthly', 'security', 'update', 'arrive', 'like', 'clockwork', 'feature', 'live', 'without', 'app', 'twin', 'dual', 'whatsapp', 'account', 'floating', 'window', 'map', 'texting', 'scheduled', 'dark', 'mode', 'gallery', 'saved', 'hour', 'organizing', 'photo', 'parental', 'control', 'comprehensive', 'restricted', 'teen', 'tiktok', 'time', 'directly', 'minor', 'gripe', 'app', 'notification', 'arrive', 'minute', 'late', 'otherwise', 'software', 'experience', 'rival', 'google', 'pixel']",1
"['good', 'would', 'like', 'integration', 'google', 'service', 'issue', 'wallet', 'android', 'auto', 'say', 'sound', 'quality', 'terrible', 'could', 'better', 'included', 'earphone', 'integrated', 'speaker']",2
"['feature', 'performance', 'comparable', 'higher', 'end', 'android', 'cell', 'phone', 'looking', 'really', 'excellent', 'value', 'dual', 'sim', 'cell', 'package', 'unlocked', 'hard', 'beat', 'good', 'excellent', 'screen', 'resolution', 'camera', 'good', 'lack', 'control', 'provided', 'note', 'buy', 'pro', 'case', 'screen', 'protector', 'suggested', 'amazon', 'compatible']",1
"['large', 'battery', 'capacity', 'excellent', 'battery', 'life', 'powerful', 'processor', 'advanced', 'feature', 'provide', 'smooth', 'responsive', 'experience', 'camera', 'system', 'capture', 'photo', 'video', 'excellent', 'clarity', 'detail', 'whether', 'dealing', 'big', 'game', 'multitasking', 'able', 'handle', 'ease', 'truly']",0
"['great', 'value', 'money', 'great', 'feature', 'great', 'quality', 'camera', 'easy', 'use', 'battery', 'life', 'much', 'longer', 'old', 'run', 'fast', 'easy', 'use', 'performs', 'well', 'fast', 'enough', 'daily', 'social', 'medium', 'web', 'browsing', 'email', 'need']",0
"['great', 'condition', 'problem']",0
"['performance', 'exceeds', 'owned', 'past', 'camera', 'good', 'quality', 'glitch', 'rear', 'camera', 'come', 'long', 'way', 'every', 'way', 'especially', 'low', 'light', 'night', 'setting', 'front', 'camera', 'seems', 'better', 'well']",1
"['smartphone', 'long', 'battery', 'life', 'say', 'goodbye', 'hassle', 'charging', 'every', 'day', 'look', 'exactly', 'advertised', 'excellent', 'condition', 'battery', 'life', 'seems', 'durable', 'work', 'great', 'easy', 'set', 'beautiful', 'screen']",0
"['impressed', 'battery', 'last', 'day', 'without', 'charging', 'processor', 'fast', 'responsive', 'photo', 'look', 'great', 'battery', 'charge', 'quickly', 'last', 'long', 'time', 'sound', 'clear', 'highly', 'recommend']",0
"['smart', 'revolutionized', 'way', 'live', 'offering', 'unparalleled', 'convenience', 'communication', 'entertainment', 'productivity']",3
"['large', 'screen', 'watching', 'video', 'pleasure', 'vibrant', 'color', 'enough', 'brightness', 'clear', 'picture', 'quality', 'battery', 'definitely', 'last', 'full', 'day', 'depending', 'usage', 'camera', 'good', 'took', 'picture', 'picture', 'good']",0
"['weekend', 'mode', 'automatically', 'adjusts', 'alarm', 'clock', 'worry', 'disturbed', 'early', 'day', 'thoughtfully', 'designed']",2
"['cell', 'call', 'make', 'call', 'also', 'send', 'interesting', 'colorful', 'ringtones', 'increase', 'fun', 'communication']",3
"['mobile', 'system', 'smooth', 'silk', 'operates', 'freely', 'making', 'every', 'use', 'pleasure']",0
"['system', 'surprisingly', 'smooth', 'daily', 'use', 'multitasking', 'fingertip']",0
"['screen', 'brightness', 'automatically', 'adjusts', 'outdoor', 'mode', 'display', 'content', 'clearly', 'even', 'sunlight']",2
"['one', 'charge', 'per', 'day', 'enough', 'daily', 'use', 'really', 'good', 'ratio', 'battery', 'durable']",0
"['sleek', 'premium', 'design', 'comfortable', 'grip', 'fingerprint', 'sensor', 'responsive', 'facial', 'recognition', 'feature', 'work', 'well']",0
"['love', 'battery', 'great', 'last', 'day', 'screen', 'great', 'processor', 'fast']",0
"['large', 'memory', 'store', 'decorating', 'picture', 'design', 'software', 'flip', 'decorating', 'inspiration', 'time']",3
"['camera', 'good', 'enough', 'quick', 'response', 'great', 'screen', 'problem', 'far']",0
"['cell', 'memory', 'large', 'kind', 'recipe', 'app', 'casually', 'save', 'learn', 'cook', 'convenient', 'helpful', 'mom']",0
"['vibration', 'feature', 'cell', 'alarm', 'clock', 'allows', 'woken', 'timely', 'manner', 'without', 'disturbing', 'others', 'even', 'need', 'quiet']",2
"['incoming', 'call', 'reminder', 'call', 'logging', 'feature', 'cellular', 'allow', 'miss', 'important', 'call']",3
